user_id,signup_date,region,plan_tier,device,signup_source,mobile_only_user,posts_first_week,comments_first_week,shares_first_week,sessions_per_week,profile_completeness,invites_sent,session_duration_avg,support_tickets,retention_30d
u_003566,2026-03-30 00:00:00+00:00,APAC,free,mobile,referral,1,0,1,0,3.4,0.15,0,5.1,0,0
u_003567,2025-11-05 00:00:00+00:00,US,free,mobile,paid,1,0,2,0,2.2,0.38,2,8.0,0,0
u_003568,2025-08-04 00:00:00+00:00,APAC,pro,web,organic,0,1,0,0,1.9,0.15,0,10.3,0,0
u_003569,2026-02-21 00:00:00+00:00,US,enterprise,mobile,organic,1,2,4,0,6.6,0.11,0,19.7,0,1
u_003570,2025-08-30 00:00:00+00:00,EU,free,both,organic,0,1,2,0,3.7,0.1,0,2.8,0,0
u_003571,2025-08-16 00:00:00+00:00,US,pro,both,direct,0,0,2,0,3.5,0.26,0,19.5,1,1
u_003572,2025-10-11 00:00:00+00:00,US,free,web,organic,0,1,1,0,3.6,0.02,1,11.7,1,0
u_003573,2025-09-23 00:00:00+00:00,US,free,both,referral,0,1,1,0,2.0,0.13,0,28.1,0,1
u_003574,2026-03-08 00:00:00+00:00,US,free,both,paid,0,0,1,0,3.3,0.28,0,22.7,0,0
u_003575,2025-10-19 00:00:00+00:00,US,enterprise,web,organic,0,0,1,0,1.5,0.43,0,8.1,0,1
u_003576,2026-03-27 00:00:00+00:00,APAC,pro,web,direct,0,0,0,0,1.7,0.77,0,4.1,0,0
u_003577,2025-11-09 00:00:00+00:00,US,free,web,organic,0,0,1,0,4.0,0.18,0,12.5,0,1
u_003578,2025-06-28 00:00:00+00:00,EU,free,mobile,paid,1,1,0,0,3.6,0.39,1,3.0,0,0
u_003579,2026-02-19 00:00:00+00:00,US,free,mobile,paid,1,1,4,0,4.1,0.42,1,8.8,1,0
u_003580,2025-07-27 00:00:00+00:00,EU,free,mobile,organic,1,0,1,0,4.5,0.18,0,4.1,0,0
u_003581,2025-09-27 00:00:00+00:00,EU,pro,both,organic,0,0,2,1,2.0,0.17,1,6.1,0,0
u_003582,2025-10-23 00:00:00+00:00,US,free,web,paid,0,0,0,0,2.5,0.05,2,1.3,1,0
u_003583,2025-08-07 00:00:00+00:00,EU,pro,web,organic,0,0,2,0,3.9,0.2,0,6.9,0,0
u_003584,2025-10-09 00:00:00+00:00,APAC,free,both,referral,0,0,1,0,1.3,0.17,0,8.1,0,1
u_003585,2025-12-31 00:00:00+00:00,APAC,free,both,paid,0,0,2,0,0.1,0.29,0,4.8,0,0
u_003586,2026-03-27 00:00:00+00:00,US,free,both,organic,0,0,2,1,0.6,0.5,0,6.9,0,0
u_003587,2026-01-15 00:00:00+00:00,US,enterprise,web,organic,0,0,0,0,1.7,0.06,2,3.1,0,1
u_003588,2025-09-27 00:00:00+00:00,EU,free,web,organic,0,0,4,0,2.0,0.24,0,13.8,0,0
u_003589,2025-06-15 00:00:00+00:00,US,free,web,referral,0,0,1,0,3.2,0.27,0,7.5,0,0
u_003590,2025-06-15 00:00:00+00:00,APAC,free,web,paid,0,0,0,0,5.2,0.38,0,44.3,0,0
u_003591,2025-08-04 00:00:00+00:00,US,pro,web,organic,0,1,5,0,2.1,0.28,1,9.3,0,1
u_003592,2025-08-24 00:00:00+00:00,APAC,pro,both,paid,0,0,1,0,1.6,0.52,0,10.0,0,0
u_003593,2026-04-30 00:00:00+00:00,US,pro,mobile,paid,1,0,4,0,0.9,0.54,2,5.1,0,0
u_003594,2025-10-23 00:00:00+00:00,US,free,web,paid,0,0,1,0,1.4,0.28,1,19.2,0,0
u_003595,2026-02-11 00:00:00+00:00,Other,pro,web,organic,0,2,1,0,1.4,0.39,1,5.2,2,1
u_003596,2025-12-20 00:00:00+00:00,APAC,free,web,organic,0,0,2,0,2.8,0.15,0,29.5,0,0
u_003597,2025-07-16 00:00:00+00:00,APAC,pro,mobile,organic,1,0,1,0,1.4,0.13,1,28.8,0,1
u_003598,2026-03-07 00:00:00+00:00,Other,free,mobile,paid,1,0,3,1,2.0,0.05,1,4.9,0,0
u_003599,2025-08-21 00:00:00+00:00,US,free,web,paid,0,1,1,0,1.8,0.27,0,5.9,0,1
u_003600,2026-05-14 00:00:00+00:00,US,enterprise,both,organic,0,0,0,0,2.6,0.26,0,4.1,1,1
u_003601,2026-03-14 00:00:00+00:00,US,enterprise,web,organic,0,0,0,0,3.8,0.47,1,2.5,1,0
u_003602,2025-12-08 00:00:00+00:00,US,free,web,paid,0,1,1,1,3.3,0.34,1,9.3,1,1
u_003603,2025-11-26 00:00:00+00:00,US,free,both,organic,0,0,1,0,1.2,0.39,0,7.4,0,0
u_003604,2026-01-23 00:00:00+00:00,APAC,pro,web,paid,0,1,0,0,1.6,0.33,0,12.5,0,1
u_003605,2026-03-16 00:00:00+00:00,US,enterprise,web,organic,0,1,1,1,4.3,0.06,0,7.1,2,1
u_003606,2025-11-24 00:00:00+00:00,US,pro,mobile,organic,1,2,0,0,5.0,0.13,0,14.8,0,1
u_003607,2025-10-20 00:00:00+00:00,US,free,web,paid,0,1,0,0,0.8,0.15,1,7.1,0,1
u_003608,2025-11-14 00:00:00+00:00,US,free,web,organic,0,0,1,0,0.7,0.47,0,6.3,0,0
u_003609,2026-04-21 00:00:00+00:00,US,pro,web,paid,0,0,2,0,6.8,0.4,0,7.9,0,0
u_003610,2025-10-12 00:00:00+00:00,EU,pro,web,organic,0,0,0,0,0.9,0.19,2,13.6,0,1
u_003611,2026-02-16 00:00:00+00:00,US,pro,mobile,organic,1,0,1,0,1.3,0.37,0,5.5,0,0
u_003612,2025-10-05 00:00:00+00:00,EU,free,web,paid,0,0,0,0,2.0,0.48,0,15.3,0,1
u_003613,2026-04-23 00:00:00+00:00,APAC,free,both,organic,0,2,0,1,1.3,0.15,0,4.1,0,1
u_003614,2026-04-30 00:00:00+00:00,EU,free,both,paid,0,0,2,0,1.3,0.44,1,5.7,0,1
u_003615,2025-06-20 00:00:00+00:00,EU,pro,web,referral,0,0,0,0,1.3,0.46,1,1.7,0,1
u_003616,2026-03-26 00:00:00+00:00,US,free,web,direct,0,0,1,0,2.8,0.41,0,5.6,1,0
u_003617,2026-03-19 00:00:00+00:00,US,free,web,organic,0,2,2,0,0.5,0.41,2,3.0,0,1
u_003618,2026-02-13 00:00:00+00:00,US,pro,web,organic,0,0,1,0,4.3,0.11,2,11.5,0,1
u_003619,2025-11-14 00:00:00+00:00,Other,pro,web,organic,0,0,2,1,0.7,0.27,1,11.1,1,1
u_003620,2026-01-16 00:00:00+00:00,EU,free,both,direct,0,0,1,0,6.3,0.54,2,19.6,0,0
u_003621,2026-03-19 00:00:00+00:00,US,pro,web,organic,0,0,1,0,1.7,0.16,0,27.9,0,0
u_003622,2025-10-25 00:00:00+00:00,US,free,mobile,organic,1,0,1,0,1.6,0.17,1,6.5,0,0
u_003623,2026-04-07 00:00:00+00:00,APAC,free,mobile,referral,1,0,1,0,0.4,0.54,0,4.1,1,0
u_003624,2025-10-12 00:00:00+00:00,EU,free,both,organic,0,0,3,0,0.4,0.36,0,10.8,0,0
u_003625,2026-05-22 00:00:00+00:00,EU,free,web,paid,0,1,0,0,2.4,0.51,0,5.4,0,1
u_003626,2025-12-25 00:00:00+00:00,APAC,pro,web,paid,0,0,4,0,0.4,0.41,0,4.6,0,0
u_003627,2026-04-24 00:00:00+00:00,EU,pro,both,paid,0,0,3,0,1.3,0.45,0,7.3,0,0
u_003628,2026-02-12 00:00:00+00:00,EU,free,web,referral,0,1,1,2,3.6,0.41,0,4.6,0,0
u_003629,2025-11-11 00:00:00+00:00,US,pro,mobile,organic,1,1,0,0,2.7,0.24,0,38.4,0,0
u_003630,2026-04-19 00:00:00+00:00,US,free,mobile,paid,1,1,1,0,1.9,0.51,1,6.0,0,0
u_003631,2025-11-12 00:00:00+00:00,Other,pro,mobile,paid,1,1,0,1,2.5,0.58,3,7.2,0,1
u_003632,2026-02-01 00:00:00+00:00,EU,pro,web,organic,0,1,4,0,3.7,0.53,2,14.1,1,1
u_003633,2026-02-20 00:00:00+00:00,US,free,web,direct,0,0,3,0,1.7,0.2,1,42.6,0,0
u_003634,2026-01-21 00:00:00+00:00,EU,free,mobile,referral,1,1,3,2,4.2,0.26,0,6.2,0,1
u_003635,2025-06-17 00:00:00+00:00,US,free,mobile,direct,1,0,2,0,2.3,0.32,0,1.7,1,0
u_003636,2025-09-19 00:00:00+00:00,APAC,free,both,referral,0,0,0,0,4.9,0.03,0,7.0,0,0
u_003637,2025-12-14 00:00:00+00:00,US,pro,mobile,organic,1,1,0,0,2.5,0.31,1,1.9,0,0
u_003638,2026-03-10 00:00:00+00:00,APAC,free,both,organic,0,0,1,0,0.7,0.36,1,4.9,0,0
u_003639,2025-08-02 00:00:00+00:00,US,free,both,organic,0,2,1,0,1.3,0.28,1,24.5,0,1
u_003640,2025-11-04 00:00:00+00:00,US,free,mobile,organic,1,0,0,0,2.3,0.26,0,3.9,1,0
u_003641,2025-11-18 00:00:00+00:00,US,pro,web,organic,0,0,3,0,10.6,0.24,0,3.2,0,1
u_003642,2025-07-10 00:00:00+00:00,APAC,free,web,organic,0,0,0,0,1.2,0.24,0,14.7,0,0
u_003643,2026-02-24 00:00:00+00:00,US,pro,mobile,organic,1,0,0,1,9.0,0.34,1,6.2,0,0
u_003644,2025-06-12 00:00:00+00:00,US,free,mobile,referral,1,0,0,0,4.5,0.07,0,19.5,0,0
u_003645,2026-03-26 00:00:00+00:00,EU,free,web,organic,0,1,0,1,4.6,0.04,0,5.9,0,1
u_003646,2025-09-11 00:00:00+00:00,US,free,mobile,paid,1,0,1,0,3.7,0.19,0,12.4,1,0
u_003647,2026-03-21 00:00:00+00:00,US,free,web,referral,0,0,2,0,8.4,0.66,0,2.2,0,0
u_003648,2026-04-30 00:00:00+00:00,US,free,web,paid,0,0,2,0,1.4,0.25,3,3.5,0,0
u_003649,2025-09-19 00:00:00+00:00,APAC,pro,both,organic,0,1,2,1,4.4,0.53,1,6.4,0,1
u_003650,2025-09-27 00:00:00+00:00,US,pro,web,paid,0,1,2,0,0.8,0.28,0,5.3,0,1
u_003651,2025-08-23 00:00:00+00:00,US,free,mobile,referral,1,0,4,0,1.4,0.39,2,54.5,0,0
u_003652,2026-05-20 00:00:00+00:00,US,free,mobile,direct,1,1,1,0,3.9,0.25,0,16.7,0,0
u_003653,2026-03-23 00:00:00+00:00,US,free,mobile,organic,1,0,0,0,4.7,0.33,0,16.3,0,0
u_003654,2026-01-03 00:00:00+00:00,US,free,web,organic,0,1,1,0,3.2,0.34,0,6.4,0,1
u_003655,2025-05-28 00:00:00+00:00,US,pro,mobile,paid,1,0,3,1,0.3,0.1,1,2.4,0,0
u_003656,2025-06-16 00:00:00+00:00,US,pro,web,organic,0,0,1,0,1.2,0.25,0,28.2,0,1
u_003657,2025-06-24 00:00:00+00:00,US,pro,mobile,referral,1,0,1,0,0.7,0.16,0,2.0,0,1
u_003658,2025-09-04 00:00:00+00:00,APAC,free,web,paid,0,1,2,0,2.2,0.24,1,4.8,1,0
u_003659,2026-02-24 00:00:00+00:00,US,free,both,referral,0,1,1,0,0.7,0.08,0,11.7,0,0
u_003660,2025-08-17 00:00:00+00:00,US,free,both,direct,0,0,2,0,1.4,0.26,0,59.5,0,0
u_003661,2026-01-29 00:00:00+00:00,APAC,enterprise,web,paid,0,0,0,0,1.4,0.13,0,29.7,0,0
u_003662,2026-01-10 00:00:00+00:00,APAC,free,web,direct,0,0,1,0,5.5,0.12,1,12.2,0,0
u_003663,2025-06-03 00:00:00+00:00,EU,pro,web,paid,0,0,1,2,1.5,0.13,0,41.2,0,0
u_003664,2026-02-12 00:00:00+00:00,US,free,mobile,organic,1,2,2,0,8.8,0.28,0,5.0,0,1
u_003665,2025-05-24 00:00:00+00:00,US,free,mobile,referral,1,0,2,0,1.7,0.28,2,10.6,0,0
u_003666,2025-07-29 00:00:00+00:00,US,pro,mobile,paid,1,0,1,0,3.5,0.21,0,23.7,0,0
u_003667,2025-12-24 00:00:00+00:00,US,free,both,direct,0,0,3,0,2.9,0.14,0,2.4,0,1
u_003668,2026-02-07 00:00:00+00:00,US,free,mobile,organic,1,0,2,0,2.6,0.37,0,10.0,0,0
u_003669,2025-07-22 00:00:00+00:00,EU,free,mobile,organic,1,0,1,0,4.4,0.17,0,10.5,0,0
u_003670,2025-06-22 00:00:00+00:00,US,enterprise,web,referral,0,0,0,0,2.3,0.0,0,10.3,0,0
u_003671,2025-06-21 00:00:00+00:00,EU,free,mobile,organic,1,0,2,0,1.4,0.33,1,3.2,0,0
u_003672,2026-02-04 00:00:00+00:00,US,pro,mobile,paid,1,0,0,0,3.9,0.12,0,10.5,0,0
u_003673,2025-07-06 00:00:00+00:00,US,free,both,paid,0,0,1,1,1.0,0.15,1,9.4,0,0
u_003674,2026-01-08 00:00:00+00:00,EU,free,web,organic,0,0,2,1,1.8,0.16,0,4.8,1,0
u_003675,2025-09-21 00:00:00+00:00,APAC,free,web,organic,0,0,1,0,4.4,0.62,0,13.8,0,0
u_003676,2025-10-15 00:00:00+00:00,US,free,web,referral,0,0,1,0,2.1,0.43,0,21.8,1,0
u_003677,2025-12-22 00:00:00+00:00,EU,enterprise,both,organic,0,0,0,0,3.3,0.02,0,4.2,0,0
u_003678,2026-01-17 00:00:00+00:00,US,pro,mobile,referral,1,1,0,0,2.9,0.52,0,11.0,0,1
u_003679,2025-11-20 00:00:00+00:00,US,enterprise,web,referral,0,0,1,1,1.5,0.34,0,22.3,1,0
u_003680,2026-04-30 00:00:00+00:00,EU,enterprise,web,paid,0,0,2,1,2.2,0.36,1,22.6,0,1
u_003681,2025-09-05 00:00:00+00:00,US,free,mobile,organic,1,0,1,0,0.9,0.22,0,6.5,0,0
u_003682,2026-05-07 00:00:00+00:00,US,free,both,organic,0,0,1,0,4.9,0.57,1,17.4,0,0
u_003683,2026-02-18 00:00:00+00:00,US,pro,both,referral,0,2,1,1,1.8,0.43,1,6.1,0,1
u_003684,2025-10-11 00:00:00+00:00,US,free,both,organic,0,0,4,0,5.2,0.7,1,14.2,0,0
u_003685,2025-09-06 00:00:00+00:00,US,pro,both,organic,0,1,1,1,2.0,0.07,1,4.1,0,1
u_003686,2025-08-14 00:00:00+00:00,US,free,web,direct,0,0,0,0,3.5,0.34,0,2.2,0,1
u_003687,2025-11-13 00:00:00+00:00,Other,free,web,organic,0,1,2,1,1.0,0.33,2,11.3,0,1
u_003688,2025-10-31 00:00:00+00:00,EU,free,mobile,organic,1,0,3,0,4.7,0.8,2,14.9,0,1
u_003689,2025-10-23 00:00:00+00:00,US,free,mobile,direct,1,0,1,0,2.1,0.23,0,13.0,0,0
u_003690,2025-07-08 00:00:00+00:00,US,free,web,organic,0,0,0,0,1.6,0.45,1,3.8,0,0
u_003691,2025-07-22 00:00:00+00:00,EU,free,mobile,organic,1,1,2,1,0.8,0.41,0,1.0,0,1
u_003692,2025-12-11 00:00:00+00:00,US,free,web,organic,0,0,0,0,12.0,0.27,1,14.9,0,1
u_003693,2025-06-13 00:00:00+00:00,US,free,web,referral,0,0,0,1,0.7,0.1,1,23.7,0,1
u_003694,2026-02-16 00:00:00+00:00,EU,free,web,direct,0,0,1,0,8.6,0.38,1,1.6,0,0
u_003695,2026-02-01 00:00:00+00:00,US,free,both,referral,0,0,2,1,6.9,0.17,3,5.8,1,0
u_003696,2026-04-12 00:00:00+00:00,US,free,mobile,direct,1,0,2,0,0.7,0.48,0,3.5,0,0
u_003697,2025-08-18 00:00:00+00:00,US,pro,mobile,organic,1,0,3,0,2.3,0.37,0,9.0,0,0
u_003698,2025-10-24 00:00:00+00:00,US,free,both,paid,0,0,1,0,2.1,0.37,0,21.5,0,0
u_003699,2025-10-17 00:00:00+00:00,US,free,both,organic,0,1,2,0,2.3,0.25,0,6.1,1,1
u_003700,2025-08-09 00:00:00+00:00,APAC,free,web,direct,0,1,1,0,2.9,0.09,0,4.9,1,1
u_003701,2026-02-06 00:00:00+00:00,US,free,both,direct,0,0,1,0,5.3,0.04,2,10.1,0,0
u_003702,2026-02-24 00:00:00+00:00,EU,free,web,organic,0,2,2,0,0.8,0.07,1,1.4,1,1
u_003703,2025-09-29 00:00:00+00:00,EU,free,mobile,referral,1,0,1,0,2.1,0.68,1,14.4,2,1
u_003704,2026-05-22 00:00:00+00:00,US,free,web,paid,0,1,1,0,1.6,0.54,0,17.2,1,1
u_003705,2025-09-26 00:00:00+00:00,US,free,web,organic,0,0,1,0,1.5,0.3,1,7.4,0,0
u_003706,2026-03-06 00:00:00+00:00,US,free,mobile,paid,1,0,2,0,2.4,0.27,1,5.2,1,0
u_003707,2025-07-28 00:00:00+00:00,EU,free,web,direct,0,1,0,0,2.0,0.34,0,5.9,0,1
u_003708,2026-02-26 00:00:00+00:00,US,free,mobile,organic,1,0,3,0,0.2,0.11,0,5.9,0,0
u_003709,2025-12-26 00:00:00+00:00,EU,free,mobile,organic,1,1,1,1,3.0,0.33,1,7.1,1,1
u_003710,2025-09-19 00:00:00+00:00,APAC,free,mobile,direct,1,1,1,0,0.3,0.35,1,2.1,0,0
u_003711,2025-07-31 00:00:00+00:00,EU,pro,web,organic,0,1,0,0,4.9,0.49,1,10.3,0,1
u_003712,2025-07-16 00:00:00+00:00,Other,free,web,organic,0,0,0,0,2.6,0.6,0,5.5,0,0
u_003713,2026-02-23 00:00:00+00:00,EU,free,web,referral,0,0,0,0,1.8,0.68,1,7.5,0,1
u_003714,2025-07-14 00:00:00+00:00,APAC,free,both,paid,0,1,0,0,0.6,0.34,2,4.7,1,1
u_003715,2025-12-06 00:00:00+00:00,APAC,free,both,organic,0,0,1,2,3.0,0.28,1,10.0,1,0
u_003716,2025-12-13 00:00:00+00:00,EU,free,web,organic,0,0,3,0,2.3,0.2,1,21.4,0,0
u_003717,2025-10-09 00:00:00+00:00,APAC,pro,mobile,referral,1,0,1,0,2.4,0.5,0,8.7,0,0
u_003718,2025-05-30 00:00:00+00:00,APAC,pro,mobile,paid,1,1,2,0,2.7,0.22,2,2.0,0,0
u_003719,2025-10-17 00:00:00+00:00,US,free,both,paid,0,0,2,0,3.7,0.17,0,7.4,0,1
u_003720,2026-01-21 00:00:00+00:00,EU,free,web,direct,0,1,0,0,2.9,0.47,0,8.7,1,1
u_003721,2026-05-06 00:00:00+00:00,US,pro,mobile,organic,1,0,4,0,6.5,0.59,0,7.1,0,0
u_003722,2025-07-09 00:00:00+00:00,APAC,free,mobile,direct,1,0,0,0,3.7,0.26,0,4.0,2,0
u_003723,2026-01-15 00:00:00+00:00,US,free,web,referral,0,0,3,0,2.9,0.28,1,7.1,0,0
u_003724,2025-07-30 00:00:00+00:00,APAC,pro,web,direct,0,1,1,0,2.5,0.63,0,14.5,0,1
u_003725,2026-01-27 00:00:00+00:00,EU,free,web,organic,0,0,1,0,1.1,0.22,0,5.8,0,1
u_003726,2026-04-16 00:00:00+00:00,Other,free,mobile,organic,1,1,0,0,0.5,0.25,1,22.3,0,1
u_003727,2025-06-04 00:00:00+00:00,US,free,mobile,paid,1,1,0,0,0.1,0.39,0,4.4,0,1
u_003728,2026-04-23 00:00:00+00:00,EU,free,mobile,direct,1,3,2,0,3.5,0.2,0,3.2,2,0
u_003729,2025-06-04 00:00:00+00:00,EU,free,web,direct,0,1,1,0,2.3,0.26,0,6.1,0,0
u_003730,2026-03-11 00:00:00+00:00,APAC,free,both,organic,0,0,5,1,3.8,0.19,0,1.5,0,0
u_003731,2026-01-11 00:00:00+00:00,APAC,free,web,paid,0,0,1,1,6.2,0.27,0,7.3,1,0
u_003732,2026-03-27 00:00:00+00:00,EU,free,both,organic,0,0,3,0,2.1,0.48,1,5.7,0,0
u_003733,2025-08-10 00:00:00+00:00,EU,free,web,paid,0,2,1,0,0.7,0.2,0,12.8,1,0
u_003734,2026-05-02 00:00:00+00:00,US,pro,both,referral,0,0,1,0,4.6,0.15,1,1.9,0,0
u_003735,2025-11-03 00:00:00+00:00,Other,free,both,referral,0,0,0,0,2.0,0.14,1,13.6,0,0
u_003736,2025-06-02 00:00:00+00:00,US,pro,both,organic,0,0,1,0,1.4,0.03,0,8.4,0,0
u_003737,2025-12-30 00:00:00+00:00,EU,free,both,direct,0,1,0,0,1.3,0.58,0,26.3,0,0
u_003738,2026-03-14 00:00:00+00:00,EU,free,web,organic,0,1,1,0,3.5,0.42,1,6.4,1,0
u_003739,2025-08-11 00:00:00+00:00,US,free,mobile,paid,1,0,1,0,3.5,0.08,1,9.7,0,0
u_003740,2025-10-11 00:00:00+00:00,US,free,mobile,paid,1,1,0,0,5.4,0.09,1,12.3,0,0
u_003741,2025-06-10 00:00:00+00:00,US,free,web,paid,0,4,1,1,0.9,0.62,1,1.5,0,0
u_003742,2025-12-16 00:00:00+00:00,APAC,pro,both,referral,0,0,1,0,0.9,0.4,0,18.0,0,0
u_003743,2026-01-12 00:00:00+00:00,US,pro,web,paid,0,1,1,1,2.7,0.26,1,6.7,0,1
u_003744,2026-01-25 00:00:00+00:00,US,pro,web,organic,0,1,0,0,2.9,0.4,1,2.7,0,0
u_003745,2026-03-23 00:00:00+00:00,EU,free,both,organic,0,1,3,0,4.9,0.23,2,7.0,0,1
u_003746,2025-11-04 00:00:00+00:00,US,free,web,paid,0,1,1,0,5.1,0.19,0,18.9,0,1
u_003747,2025-06-11 00:00:00+00:00,APAC,free,web,paid,0,0,3,1,2.6,0.34,1,5.6,0,0
u_003748,2025-09-26 00:00:00+00:00,US,free,web,paid,0,1,0,0,5.3,0.37,2,8.0,0,0
u_003749,2025-09-07 00:00:00+00:00,US,pro,both,organic,0,0,2,0,2.2,0.22,0,1.5,0,0
u_003750,2025-08-29 00:00:00+00:00,US,pro,both,organic,0,0,2,0,2.3,0.17,1,3.7,0,0
u_003751,2026-03-06 00:00:00+00:00,US,free,web,referral,0,0,1,0,1.9,0.45,1,13.0,1,0
u_003752,2025-08-10 00:00:00+00:00,US,pro,mobile,paid,1,0,0,0,0.8,0.39,1,17.2,0,1
u_003753,2026-05-20 00:00:00+00:00,EU,pro,mobile,paid,1,0,0,1,0.5,0.29,0,8.7,0,0
u_003754,2025-12-10 00:00:00+00:00,US,free,mobile,paid,1,0,1,0,2.7,0.08,0,11.8,0,0
u_003755,2025-09-23 00:00:00+00:00,US,pro,mobile,organic,1,0,3,1,4.6,0.49,2,5.4,0,0
u_003756,2026-03-24 00:00:00+00:00,US,free,both,organic,0,1,0,0,1.4,0.11,1,7.5,0,0
u_003757,2025-10-08 00:00:00+00:00,US,free,web,organic,0,0,2,1,5.1,0.03,0,3.2,0,0
u_003758,2026-04-28 00:00:00+00:00,APAC,free,web,referral,0,0,0,0,6.1,0.27,3,5.0,0,1
u_003759,2026-03-03 00:00:00+00:00,US,free,mobile,organic,1,0,3,0,1.8,0.26,0,7.2,0,0
u_003760,2025-08-17 00:00:00+00:00,Other,free,web,organic,0,1,1,0,0.4,0.17,0,2.1,0,1
u_003761,2025-10-01 00:00:00+00:00,US,pro,mobile,direct,1,0,1,0,1.9,0.44,0,50.2,1,0
u_003762,2025-06-09 00:00:00+00:00,US,free,web,organic,0,0,0,0,0.9,0.13,0,4.2,1,0
u_003763,2026-03-28 00:00:00+00:00,US,free,web,paid,0,1,1,0,4.7,0.23,2,8.7,0,1
u_003764,2025-07-21 00:00:00+00:00,US,free,both,organic,0,0,1,1,2.8,0.42,0,2.7,0,0
u_003765,2025-12-27 00:00:00+00:00,EU,free,web,organic,0,0,2,1,0.4,0.19,0,0.7,1,1
u_003766,2025-08-09 00:00:00+00:00,US,pro,mobile,organic,1,1,1,0,3.3,0.27,1,29.1,0,0
u_003767,2026-01-30 00:00:00+00:00,US,free,both,direct,0,0,1,0,4.9,0.54,0,7.7,1,1
u_003768,2025-08-14 00:00:00+00:00,EU,enterprise,web,paid,0,1,1,0,2.5,0.35,2,1.3,0,1
u_003769,2025-07-12 00:00:00+00:00,EU,free,web,referral,0,0,0,0,1.6,0.05,0,3.3,0,1
u_003770,2025-08-30 00:00:00+00:00,APAC,free,web,direct,0,0,0,0,3.1,0.12,0,38.7,0,0
u_003771,2026-02-06 00:00:00+00:00,Other,free,mobile,organic,1,1,1,1,7.0,0.06,1,10.9,0,0
u_003772,2025-07-16 00:00:00+00:00,EU,free,web,paid,0,0,0,0,5.4,0.27,0,0.9,0,1
u_003773,2026-02-10 00:00:00+00:00,APAC,enterprise,mobile,organic,1,1,1,0,0.7,0.26,0,4.9,0,1
u_003774,2026-04-11 00:00:00+00:00,EU,free,web,paid,0,0,0,1,2.7,0.17,1,6.4,0,0
u_003775,2025-08-21 00:00:00+00:00,US,free,web,referral,0,0,2,0,1.0,0.58,1,11.2,0,1
u_003776,2026-03-04 00:00:00+00:00,EU,free,web,organic,0,0,0,1,1.6,0.21,0,7.3,0,1
u_003777,2026-05-17 00:00:00+00:00,US,pro,web,direct,0,0,2,0,5.7,0.46,1,1.8,0,1
u_003778,2026-04-23 00:00:00+00:00,EU,free,web,paid,0,0,2,0,2.7,0.18,1,4.5,0,0
u_003779,2025-09-03 00:00:00+00:00,Other,pro,both,organic,0,1,2,0,1.1,0.48,1,3.6,0,0
u_003780,2026-05-10 00:00:00+00:00,US,pro,web,organic,0,1,3,0,1.9,0.34,0,13.4,0,1
u_003781,2026-05-06 00:00:00+00:00,APAC,free,mobile,paid,1,0,1,0,4.0,0.17,0,4.8,1,0
u_003782,2025-05-25 00:00:00+00:00,APAC,free,mobile,paid,1,1,1,1,1.5,0.62,0,4.7,0,1
u_003783,2026-05-03 00:00:00+00:00,US,free,mobile,organic,1,0,0,0,2.8,0.21,0,6.0,0,0
u_003784,2025-09-12 00:00:00+00:00,US,free,mobile,paid,1,0,1,0,1.6,0.4,0,3.7,0,0
u_003785,2025-11-25 00:00:00+00:00,APAC,enterprise,web,organic,0,0,1,0,1.7,0.36,0,24.7,0,1
u_003786,2026-01-21 00:00:00+00:00,Other,free,mobile,direct,1,0,2,0,6.1,0.29,0,18.1,0,0
u_003787,2025-06-08 00:00:00+00:00,US,pro,web,organic,0,0,1,0,2.7,0.12,0,18.8,0,1
u_003788,2026-01-19 00:00:00+00:00,US,free,both,paid,0,1,2,1,3.5,0.45,0,2.8,1,1
u_003789,2026-03-25 00:00:00+00:00,EU,free,web,referral,0,0,0,1,2.6,0.23,0,9.8,0,0
u_003790,2025-12-31 00:00:00+00:00,US,pro,mobile,referral,1,0,1,0,0.6,0.25,2,13.9,0,0
u_003791,2026-02-02 00:00:00+00:00,US,free,mobile,direct,1,0,1,0,0.9,0.26,0,3.3,0,0
u_003792,2025-08-16 00:00:00+00:00,US,free,mobile,direct,1,0,0,0,6.1,0.35,0,2.9,1,0
u_003793,2025-09-17 00:00:00+00:00,US,free,web,organic,0,0,1,1,5.7,0.03,2,3.3,0,1
u_003794,2026-04-17 00:00:00+00:00,EU,free,mobile,organic,1,0,3,0,2.6,0.21,0,2.3,0,0
u_003795,2025-07-02 00:00:00+00:00,EU,pro,mobile,paid,1,0,4,0,1.2,0.31,0,17.1,0,0
u_003796,2025-07-09 00:00:00+00:00,EU,free,mobile,organic,1,1,0,0,0.5,0.38,1,15.9,0,0
u_003797,2025-11-24 00:00:00+00:00,EU,pro,web,referral,0,0,1,0,9.4,0.32,0,5.7,0,0
u_003798,2026-01-01 00:00:00+00:00,US,free,web,organic,0,2,1,1,0.8,0.05,0,7.0,0,1
u_003799,2025-11-23 00:00:00+00:00,US,free,web,direct,0,0,3,1,1.3,0.21,1,4.3,0,0
u_003800,2025-11-17 00:00:00+00:00,US,free,both,referral,0,1,0,0,1.5,0.43,0,47.1,0,1
u_003801,2026-01-30 00:00:00+00:00,US,pro,web,paid,0,0,0,0,1.2,0.2,0,5.2,0,0
